iki_mean,iki_std,typos_per_100,backspace_rate,avg_word_len,short_word_ratio,swipe_speed_mean,swipe_speed_std,press_ms_mean,press_ms_std,path_erraticness,emoji_ratio,punct_ratio,vocab_simplicity,readability_fk,rtf_ms,dwell_std_ms,is_child
165.3374461064304,42.857436286594364,5.247615040410085,0.5947054929414237,6.190766768708435,0.18095369136569744,752.2969165935597,216.4336114887763,87.84016691937026,38.63714267496784,0.16946363001837406,0.18808484318997207,0.4816833646726094,0.5353691035146353,9.056321429675883,229.22278351167355,137.6858319352383,0
206.8233080410884,93.00100750637262,10.483109331898723,0.3826338106622192,5.006469358136064,0.45232320072336857,1031.399953150494,370.2143442500561,198.6198247297124,63.627604762546405,0.621502703389238,0.24894173906786818,0.6903326377598944,0.6831207701746792,1.804271284866084,1021.2489930678921,591.667328583674,1
151.90140127936874,98.11535679263092,4.715443122539734,0.1655573734189682,3.525072864387293,0.5907264171298187,741.222842658457,562.7401088688512,132.48025015826434,67.90186865943704,0.5772140519883835,0.5956851302968412,0.1535962093805714,0.8820049053444602,2.2405087980855036,1311.9810776237312,286.7174669209766,1
214.05816920661007,102.25602812690751,7.053495184053263,0.059733741497325445,4.404963372250549,0.7578213719351473,1396.698504901985,377.6144128852847,104.88051608013907,35.731903375845874,0.6287953484414572,0.131021152620333,0.36100326974480945,0.5926561164412806,1.8086790534399948,755.879028390288,396.2230987241928,1
124.6115945392008,60.579359684736986,10.794728198144753,0.3349303982195574,4.347806411304697,0.7961175708479076,1302.8924965655033,518.9777442351442,191.653651762457,44.95052533431806,0.9222972057365557,0.31059159376089246,0.45096452959856836,0.7663140485750093,1.3556977289200318,889.5035690429158,526.0264108718623,1
112.5385438783035,46.89329569266852,2.9132984627660665,0.17910543207256283,5.624085625640516,0.32837251845696663,553.3608385519284,268.5336821939468,79.5597558838963,19.17741934828799,0.36083192447307033,0.04386360419636996,0.5801941371232979,0.3373383317814186,7.105714748717714,425.80632794346997,191.21109600737722,0
175.4017327627291,75.58228798940452,3.8220574806477554,0.17456701867312177,3.8920584664294955,0.46107270429849484,991.0982954425872,669.5618872197253,187.26590897089312,60.06390372196145,0.44741413566238525,0.4119315351077915,0.13498008310808224,0.7482432793762948,3.320100667483224,804.6748596621684,505.3189202191014,1
180.79130379633784,40.60674929335837,3.957753880727462,0.11687432354330747,4.72995044172279,0.3192029818432741,1103.3566335211635,213.62235501866937,101.63480946320244,24.837444604539314,0.27684289502682885,0.041995905072579755,0.6547510137418239,0.48468866256749077,8.173162321749807,375.5507380868407,111.17284049957226,0
90.47068129627235,64.25321417266223,4.093626085729113,0.2382087866292441,5.417134956767849,0.06299836386521468,740.5894745393468,270.4361373045909,114.96331520989217,33.54171499954311,0.2867022740374182,0.44670681965143316,0.49654064645967383,0.505340001980378,9.334476195277661,231.8935126139978,259.03749820612495,0
129.16500527947548,90.3429335302844,7.234569421309097,0.027375480520578577,4.2882503105667364,0.3390714496841744,1469.842550148444,439.12136859898794,156.91972808101448,78.18705565365013,0.5013067784535242,0.37613843890286225,0.27088590798987433,0.762509555382319,1.7714737067467325,848.6166593931615,296.451161689789,1
191.36755633243914,93.31371844793259,8.70437530040788,0.0407024468649459,2.982745478172692,0.516457181568494,883.7299458063748,509.8584418406699,107.24404991927784,64.60683418626867,0.6242713891735826,0.18380379559271778,0.24562824639503925,0.890248824589411,1.7929863862556317,684.7881311494501,383.62828992360556,1
87.33867256151743,61.00074940810292,3.90122117670396,0.18293230537728175,5.003569576779796,0.21568246128345284,255.84663165786696,421.6168891333312,71.45447099708268,30.841182306984237,0.4733794379671047,0.14848778510905164,0.435360892089425,0.5991995458638312,8.40458567868673,266.010650078082,116.21183343770252,0
149.5146835958738,68.72519392364912,3.3092110385336744,0.17392743547274875,4.441846104013808,0.3668543910751548,501.4332555412538,156.25825420804523,91.02784496966206,26.969990667589407,0.4075594392106944,0.12547700478622636,0.5269454685046061,0.5290896870992376,8.099176996704289,410.61846819144864,273.284716016512,0
151.60063240407084,56.73433514251837,1.861665788771757,0.2724511365472711,5.517324018827458,0.23342088924119297,518.733945379179,316.4117336673951,91.87742431427314,11.626684215249607,0.3383954497592978,0.22258658612951548,0.44401755094154793,0.5802439643885311,7.015420996702447,398.96340148194065,254.62672135600053,0
124.40628077612624,111.7789785637149,4.744443117538244,0.2200565664960448,3.7018883612459987,0.764486516772801,1178.2025058237525,475.76990394145406,145.41246228961452,76.43069584699842,0.7277033700866984,0.5171636035997415,0.239046549722425,0.8364782196190255,3.0007589595617015,589.9041451430967,369.4840853117864,1
133.90409385860968,67.2057867163824,4.874888256253669,0.2555890329879866,4.577354772852592,0.12484002763253965,678.7059900602237,317.274590005837,97.31036692473317,15.014850654604423,0.10504218756586631,0.015888077166033996,0.22237886272034324,0.47429652653119686,8.384532418887336,403.07165892254335,129.21894406915246,0
196.47328801586258,60.179863494365854,9.881292754717522,0.14989485051704052,3.8495361136996764,0.5040416773995943,809.9121715186677,534.0827227948703,133.5739093029201,51.786658786667424,0.6965856980707833,0.5854323998978088,0.35384814979104795,0.8186876958395035,2.258650420665442,869.9096376759527,563.8123218104329,1
149.68760606612432,60.7086698343559,0.3165792200866808,0.05895375020151472,5.3504908651716026,0.12124128783764816,803.7517460877079,228.9039392631124,93.03091710653543,25.625686430632626,0.5125554199719975,0.23422159863850814,0.6563098138929722,0.5742836418304114,9.588043886506595,463.87985365762063,203.86405847739408,0
148.6831014103007,69.37277330427807,4.504180640716834,0.05114791651947385,4.797977283239191,0.2660799779814833,873.5558415990757,251.3179152250313,126.28263649866776,21.254027910494717,0.30056270568986476,0.0906291937820791,0.6694773213784605,0.4643815112883756,7.598929176061542,463.1534143990623,173.8897571280729,0
